"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100"
"1",0,0.686736389673371,0.935545401181436,0.894526369363525,0.753319371142315,0.879861057201324,0.904189740997114,0.941192387449915,0.813404509680152,0.879378754468069,0.793249137037088,0.541572130608088,0.858725666732302,0.773416492692445,0.974952796332103,0.955029383040396,0.980156803156929,0.93765593626289,0.966880306882343,0.969131230094058,0.937010150186352,0.974604863990916,0.935686402420745,0.632123447882072,0.961464883619853,0.962937475447105,0.951477985012192,0.943538319187229,0.923144316888119,0.90753661364516,0.962399622824547,0.906789100009376,0.97248366656926,0.966527810988761,0.7486283026067,0.926651116583162,0.894574618862577,0.916138779743894,0.936381582538748,0.95265788192425,0.958977304715554,0.951195941691229,0.946966506682665,0.901381108374023,0.945675034496427,0.906312180226236,0.908737851460837,0.934627604584017,0.937906447968082,0.940797456162228,0.938022055428704,0.910437080629807,0.952892120746303,0.953371572524857,0.892909686945324,0.939652681127554,0.879415174354903,0.926772532386159,0.961510712881184,0.903699288063311,0.969485125443028,0.936362645168619,0.950019624260056,0.939563462224206,0.956936509353237,0.959385134693306,0.959959716461216,0.947288940331625,0.940729798898702,0.95501962961713,0.953007532351035,0.960800794429183,0.9545979553552,0.9469542310438,0.965701372273967,0.968872951782193,0.931058046269025,0.949479732607833,0.951165863005574,0.952439852106429,0.927862164550422,0.969145054461055,0.976600934068412,0.940902510550552,0.959737435311696,0.964268376952972,0.961760757572331,0.975041647125363,0.954266124544123,0.941705610145349,0.951109233927812,0.896457427799079,0.920536322122965,0.960116474669199,0.969816424841874,0.966721305294432,0.944983358335128,0.93835566733147,0.964146724270803,0.972965219440745
"2",0.686736389673371,0,0.946305365604523,0.832195296834412,0.786808442734346,0.862993026156971,0.865297280332307,0.890354934413748,0.759166073850552,0.818752571892005,0.758165278919418,0.672853171794035,0.780498464043827,0.747144263695052,0.869240629307582,0.860093517160991,0.863316426687869,0.831544732847087,0.854789382175837,0.862655431459103,0.883404218649116,0.85999542834751,0.854343630231725,0.709072617211467,0.861939920931984,0.862473494516286,0.850124893436283,0.85889186974246,0.827191973333748,0.831579866683429,0.867092986390478,0.853709272872123,0.873573776270119,0.859078906448141,0.724969077502863,0.843623218101729,0.799863610611258,0.80230281358466,0.85875028204857,0.849821825899079,0.868561891027131,0.835022624362873,0.836651247811618,0.783125303136662,0.843426712499784,0.810124041192513,0.799857969013691,0.83448961628834,0.861525479205384,0.888317575128876,0.846548354406726,0.829292551530207,0.845148250882709,0.857049351960431,0.788894017647374,0.832964601769911,0.784382145842145,0.830539834509984,0.856475710286094,0.786027252064288,0.863363402866676,0.841056279267993,0.834934105901995,0.838410668554,0.857712837853374,0.848830017928866,0.844006709029676,0.829903077514516,0.82720405345246,0.856838533313382,0.847548029332192,0.854698534753495,0.828606782053985,0.825224161552674,0.858246863112678,0.861428027462286,0.816241759672305,0.852348255904882,0.841443890994933,0.844819628094541,0.846073510311943,0.854581647854928,0.864802144969091,0.820422815275932,0.841475735204212,0.842044798381627,0.855241660911368,0.883237007846872,0.838812552479945,0.820561972014456,0.841177713378763,0.808885483174824,0.828439288993295,0.852833990203671,0.852618827506596,0.857021788443232,0.830211140633909,0.82714996854072,0.847665107293319,0.863735731930932
"3",0.935545401181436,0.946305365604523,0,0.925220329368923,0.926574509535094,0.91340740116407,0.922895481022307,0.842922185628335,0.896737744930707,0.879554736224769,0.855197633877113,0.860165955489418,0.857304551753652,0.861191375762889,0.805786782087877,0.799857159843713,0.81449270778326,0.803936548848029,0.795101277467838,0.796295326049959,0.820141313413294,0.797743606045461,0.797781645696053,0.824649000825728,0.798059609201056,0.803378796811681,0.786533741110992,0.801811877435627,0.83838730810875,0.792660386398055,0.815627919100018,0.822216849900697,0.803595233533396,0.789803196327566,0.799683973518486,0.792360745400313,0.811526442099124,0.813117259023904,0.790089319631953,0.797509972614267,0.837817299359379,0.808504503715263,0.804016309084165,0.814059607584009,0.853615206801345,0.788923128718256,0.803777112802203,0.792552764492555,0.842111329803485,0.896270861750068,0.805125534473423,0.829322868149044,0.810927644872681,0.831692379545749,0.816885087058755,0.790814653500956,0.793196018671311,0.778607365708871,0.792963789197584,0.794341801265663,0.794346247323512,0.803034022465298,0.793860506609342,0.805204035396225,0.810248038914019,0.798488905733555,0.793941607917911,0.791676373406777,0.793571730772126,0.792402583513645,0.797102190012456,0.801152541507728,0.800549962870369,0.798376978441949,0.803001684370312,0.796331688369817,0.80055816177926,0.806446537781479,0.80095761578465,0.806431395752319,0.808827795216581,0.788306655132732,0.794921967036522,0.797563733464777,0.792936151035427,0.781699557041306,0.799241072339237,0.823188080703781,0.739483698548966,0.793139570628704,0.785618997005806,0.786162343749962,0.78933285683822,0.791925533741517,0.793156077031747,0.789940272048691,0.778495434282084,0.789611089030144,0.78615208233396,0.789643077899526
"4",0.894526369363525,0.832195296834412,0.925220329368923,0,0.865944313684204,0.8862494035813,0.864406414958102,0.853172159722966,0.772130587752657,0.826911701645661,0.789329928305909,0.84066217844518,0.828675684372212,0.809607788125282,0.831901679693349,0.835496250222234,0.833533909460429,0.810000599719672,0.830689038230296,0.829321512885691,0.839947697217205,0.827362734973758,0.823858777884696,0.829097940814493,0.824100896517514,0.818629799940683,0.843962295413694,0.824896471527481,0.849670112843682,0.827730730316675,0.847760042659066,0.863900525657122,0.829228012095614,0.827896317896117,0.79901383318844,0.816450045044709,0.809447355513853,0.799257905034282,0.821573751431442,0.808776434318272,0.841105369391596,0.819264619299854,0.8131411528392,0.779532484742289,0.855050545664115,0.808704965375927,0.79996997401628,0.814947732581627,0.848267757826294,0.884154994322483,0.808081819461573,0.817121867954518,0.825260435422497,0.838544160791626,0.797043676623887,0.807309006110702,0.808539874123918,0.806505627065889,0.816848357203543,0.791216609021374,0.825707841255814,0.822243977391136,0.809530219598145,0.820435119579432,0.838803577268195,0.823329748012554,0.813875757394299,0.783760760455722,0.815268128362493,0.80785563393936,0.826541707370744,0.823832969900859,0.815649064272894,0.804764963972585,0.827892559266513,0.822964623966649,0.806534739918805,0.819224390563798,0.782110035754949,0.827848807412513,0.817968766774787,0.821787623273298,0.826195765401648,0.810773533308888,0.813191024418869,0.819663338415534,0.826754640490922,0.855283181728667,0.815858913476497,0.801156084848522,0.815613126517398,0.795127775771161,0.813858547612785,0.811247987794146,0.820715058633659,0.821395757025252,0.795889881012345,0.806072873279854,0.819038698158421,0.826517346824374
"5",0.753319371142315,0.786808442734346,0.926574509535094,0.865944313684204,0,0.847195069332728,0.875769599584717,0.875585268305803,0.79214260179975,0.853550402683105,0.698925684612279,0.604351419582525,0.866433142293285,0.762058989497162,0.880160087243425,0.880861168358961,0.861858309222426,0.866835235342601,0.869126339076149,0.8763892277925,0.865455858610537,0.885278892176725,0.859503848166458,0.818377030698811,0.88035508494549,0.876648612960846,0.865865066331632,0.875465327343124,0.835782213046215,0.853250233855473,0.856626233616554,0.83064301959338,0.879093615606962,0.860391702964545,0.793662197794081,0.848551676954667,0.83622911335998,0.844446013398348,0.855911811625139,0.862175648577549,0.890536959567205,0.860256985208972,0.863220943338961,0.82963092797152,0.870039402146987,0.848606895913605,0.840219021327814,0.867335765352196,0.857554912149582,0.903940535577193,0.850485368345488,0.8515031815922,0.867040373901814,0.886633544706711,0.826537918675736,0.859803378102477,0.78812730683602,0.851168065040134,0.87583026523484,0.820300817509239,0.879072678187941,0.869124971313372,0.864601696658298,0.8626223627858,0.864627147900366,0.867023186751916,0.870989665165846,0.860439128408109,0.851832164042889,0.85916636675177,0.865402861961134,0.874236904491358,0.85716536783182,0.862554188713828,0.878730958344081,0.877094254410664,0.845690596620971,0.866349000225481,0.865831242123009,0.865513473758607,0.863036513399869,0.873629591991974,0.88282561422069,0.860986188139823,0.868294330536778,0.868431562210073,0.869556351352752,0.898188011411764,0.85992199557551,0.84688595005056,0.865646918622553,0.829096152462946,0.84822667381264,0.867026553227139,0.877850610465882,0.870727633687122,0.846595906740221,0.8487987624916,0.852111019768701,0.875890576916751
"6",0.879861057201324,0.862993026156971,0.91340740116407,0.8862494035813,0.847195069332728,0,0.274249755743753,0.878188537891959,0.798658850880283,0.81293104896429,0.805682451433177,0.812172419230799,0.838177321187453,0.816694542857384,0.820757236189379,0.832707122954051,0.83603271360966,0.827774328424463,0.821370309526874,0.839868259938234,0.850423932873635,0.832889529431397,0.821636753578035,0.842572764062773,0.834604646074009,0.831747713419279,0.815716772110746,0.823849271500925,0.842427656220395,0.829319434170857,0.84978068592194,0.848789786480425,0.820344077384409,0.821978483397969,0.81132009259448,0.843278766289544,0.821945609008262,0.812094341627629,0.844177423329087,0.824085284431966,0.857391269211119,0.825405080298387,0.817831258908986,0.813973102556813,0.860673072291198,0.797307570501279,0.81053880464183,0.82105328351522,0.836934388957308,0.903323621539323,0.810209545405707,0.824556133990184,0.830802055219302,0.838845375082927,0.815297331086314,0.810188254988303,0.804031863428045,0.809887944633186,0.817555335317259,0.805185192258402,0.825995970000727,0.826152453765364,0.81398107332556,0.804481715902199,0.836697728155322,0.823120508796426,0.8146780660293,0.802088272848909,0.798629176061665,0.824206228259965,0.823284251851298,0.829377232487523,0.799989436748926,0.805891558440526,0.818543317393031,0.82381250033347,0.809249589109388,0.820594129123705,0.817608167009101,0.811650717383336,0.818764251579048,0.821322531297151,0.827626685301271,0.7996526238651,0.823885622475305,0.813681603661381,0.824208607330434,0.854508484159594,0.81958999767721,0.800291119879985,0.81435238772222,0.802481912272098,0.817215135126938,0.819217018634422,0.824072676517511,0.817567058125843,0.801570375881699,0.805109508696153,0.823920379320032,0.818536915604209
"7",0.904189740997114,0.865297280332307,0.922895481022307,0.864406414958102,0.875769599584717,0.274249755743753,0,0.816310291992215,0.780880122317551,0.808145293859957,0.762394030160775,0.803371731053651,0.769453556497792,0.80219900006307,0.739471789715161,0.754996138708719,0.737611146329376,0.742583268487393,0.734258477649745,0.749305995937906,0.818381643234176,0.743976594923447,0.739081888239971,0.767600129730736,0.74793704290663,0.738501876474087,0.749013457766739,0.75121697258795,0.810436411953801,0.778761426912273,0.777828632623846,0.803196806042848,0.740047521594198,0.74401443706826,0.721661752360967,0.775055254602905,0.754279654244768,0.730099195103893,0.783410669803519,0.73875163897922,0.781127690420478,0.741259071455853,0.732833485149284,0.733255042870695,0.796940211994017,0.719219834219452,0.728722138401715,0.73621988285182,0.759782274747849,0.871976174415607,0.729426063845945,0.760683917311543,0.735139415161699,0.760122046713016,0.733442034116216,0.724240658793497,0.713359030213188,0.718267726005956,0.731466076093381,0.716544828770455,0.733522606566493,0.749859192425793,0.729269904724222,0.718930875250959,0.758900301404602,0.727666601766357,0.723915648876339,0.713406189122889,0.715612628840403,0.733654614069568,0.732265485862713,0.733127567892189,0.711090157604175,0.714911976026623,0.728593429459517,0.73105878870628,0.725207603931334,0.733454008343287,0.728125484916991,0.724452301048503,0.733040448819624,0.728765926940853,0.731856104048605,0.711270625566647,0.733157721465339,0.723062606202415,0.743032660909173,0.78331937103765,0.735182933995307,0.713471241870492,0.725115265212114,0.714939661084307,0.731043679108347,0.729187446688049,0.732190587728904,0.730379957448689,0.719335050847199,0.718395036303108,0.7323310560943,0.728515511777918
"8",0.941192387449915,0.890354934413748,0.842922185628335,0.853172159722966,0.875585268305803,0.878188537891959,0.816310291992215,0,0.805051446313976,0.764742881192331,0.694455620262306,0.771914031553277,0.643861850469003,0.691687249460541,0.489501461740614,0.520841518858684,0.491208808820355,0.511031049082193,0.463046190893313,0.489494671752764,0.62456484417535,0.471937342186386,0.505500918664288,0.588220912112174,0.473089654955703,0.471191466905471,0.522688871416389,0.534592190953811,0.660594340148336,0.600803814809023,0.544341632238876,0.605166039310329,0.500565785225872,0.498025808569964,0.511509214822886,0.566170380774645,0.59317941426454,0.5325934717254,0.5954551087512,0.518583013651839,0.582913723482135,0.497874198715175,0.494031633718645,0.549723713986581,0.616691733569564,0.484164691423929,0.50858846034217,0.527049443707324,0.609461098077129,0.771357385010113,0.478016158803301,0.56982096535475,0.48008403182615,0.534020671426741,0.568767454165852,0.479185938465301,0.466392123300582,0.482708917202514,0.479164373282534,0.512372871744558,0.464129688901063,0.517162109802407,0.475365979078668,0.507964758379538,0.515196276612973,0.458781807088454,0.459436755519146,0.422393666252344,0.466618014336281,0.460808176930609,0.474411062308757,0.478963910913977,0.477117422170583,0.468272460554289,0.481324802298091,0.451696552950233,0.484788347261394,0.481350409691041,0.468554608455421,0.473787534423406,0.487728124085767,0.451400047816254,0.450670038517161,0.481758728550684,0.474118665794024,0.454822355713661,0.492541985687528,0.558576850418706,0.462935479202436,0.435302663248307,0.45820731174414,0.497142000447279,0.485909249355368,0.458334995549341,0.448206926941577,0.456159780595845,0.464047001959452,0.476932062361451,0.467754862604122,0.451506524136669
"9",0.813404509680152,0.759166073850552,0.896737744930707,0.772130587752657,0.79214260179975,0.798658850880283,0.780880122317551,0.805051446313976,0,0.74971035692594,0.689637549558158,0.734193469653162,0.762422743049478,0.70010747803558,0.745566101238849,0.754837513061712,0.738443636610309,0.743966645998871,0.738262462694158,0.747495763873663,0.787458436690518,0.744955425054961,0.729109295455042,0.73741610738255,0.745583936488539,0.73878685548816,0.744475796055621,0.753377057260414,0.800288502936203,0.741733973091184,0.775933808847519,0.778729648881098,0.753474046854207,0.749187104329805,0.679224751979013,0.749544317110332,0.704251875422676,0.677501248902165,0.726173294198985,0.711653553540709,0.765822182121111,0.723276291920277,0.716096456613546,0.671536491170961,0.791611903733297,0.71913186367781,0.68913887635866,0.698533236816259,0.772980817407787,0.837205544902453,0.728587891663773,0.706456497165075,0.736286500944748,0.765693250111016,0.681444801802076,0.697512588756293,0.681561935802308,0.696141513415978,0.738993738884473,0.661315660036946,0.742647958282315,0.739968045309991,0.71293590165599,0.71100527180358,0.753338561911079,0.721745676455943,0.70962572975621,0.667530811276641,0.709955076278724,0.728307067560582,0.733328218659277,0.739728657858861,0.720233650676241,0.714801283910293,0.741195504767157,0.730914646682445,0.697190534736714,0.732628313752552,0.684389815012665,0.722860764349441,0.718890204425243,0.733154866553031,0.737860267816166,0.705494821536386,0.736998682778793,0.723577636519077,0.750574177834043,0.786985703259807,0.732436991025544,0.6827828834257,0.716065875305069,0.685924589140959,0.714109271922337,0.735669328340784,0.736107530107008,0.728361186973655,0.710202633255763,0.701134696228121,0.739434556907886,0.736869969902975
"10",0.879378754468069,0.818752571892005,0.879554736224769,0.826911701645661,0.853550402683105,0.81293104896429,0.808145293859957,0.764742881192331,0.74971035692594,0,0.716971022959605,0.783893738323961,0.722924119109866,0.75903061256474,0.63415550360801,0.662539505531457,0.637970945464049,0.62057919213675,0.592920352479788,0.635656190551763,0.723617221672197,0.630494708026863,0.627282806022178,0.695593677342359,0.630680441356085,0.637856100747591,0.618309028397577,0.639893101823253,0.714120926007184,0.694052693324932,0.651017545314213,0.668092956836035,0.642961901732754,0.633040388409379,0.609145911980892,0.67614463786384,0.657441946064149,0.605156892626906,0.688066706806378,0.619187523062915,0.700812866623346,0.630630119626503,0.603071625354807,0.6268610552491,0.70266057347775,0.617813926556412,0.611513791198747,0.637146943900682,0.684032810862009,0.825257231410211,0.602533802636583,0.667587955624773,0.637541441942252,0.664800620615611,0.644310315703208,0.603197594892139,0.585059409937735,0.60581147652478,0.6214447930273,0.583195710447168,0.616956537801195,0.63495256753845,0.595595185777027,0.609483807327917,0.639890912379504,0.597908277701259,0.597215369239575,0.588032955748475,0.555722473153568,0.616958634076285,0.61393447431751,0.613054886341737,0.562031793662481,0.576011286061987,0.603684665918532,0.610172264111023,0.577759908216517,0.599993469227817,0.605560872733233,0.572239390183423,0.619593745002253,0.603048202347068,0.609550300739633,0.561148317013358,0.613484639592255,0.585822490120111,0.617602639482391,0.680093080684971,0.609943098479385,0.593853041830708,0.605729642956166,0.599920977075871,0.622963026344981,0.619250460300564,0.603846038192055,0.607714156749199,0.607887497484194,0.595413203143657,0.608829012770585,0.610555970865848
